id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_reservatorio;din_instante;id_reservatorio;nom_ree;num_ordemcs;cod_usina;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2001-01-01;GRFURN;;34.0;6.0;755.3589444444443;671.538;20.077833333333334;536.5177777777777;568.5777777777778;0.0;;568.5777777777778;;567.4963333333333;;365.8618333333334;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2001-06-30;GRFURN;;34.0;6.0;754.2935555555555;670.5572222222222;15.534166666666668;425.1501666666667;331.27777777777777;0.0;;331.27777777777777;;429.78066666666666;;278.9952222222222;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2002-01-01;GRFURN;;34.0;6.0;763.9914444444444;300.0;70.46761111111111;921.2833888888889;;0.0;;312.7055555555556;;981.9416111111111;;650.5283888888889;15.040672222222222;5.485944444444445;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2002-06-30;GRFURN;;34.0;6.0;763.62;420.1111111111111;66.84855555555555;434.3158333333334;;0.0;;668.3888888888889;;460.17738888888886;;290.0595;22.356642857142855;9.197985714285716;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2003-01-01;GRFURN;;34.0;6.0;766.8528333333334;375.0;90.94927777777778;958.3058333333332;;24.377777777777776;;633.8555555555556;;1000.9007777777776;;658.8651666666666;6.679269230769231;3.154296153846154;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2003-06-30;GRFURN;;34.0;6.0;764.0175555555555;;69.86588888888889;421.9321111111111;;0.0;;806.95;;426.74705555555556;;261.18755555555555;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2004-01-01;GRFURN;;34.0;6.0;766.2601111111112;;86.54861111111111;1067.7224444444446;;11.622222222222222;;614.1666666666666;;1119.4381666666666;;737.7861666666668;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2004-06-29;GRFURN;;34.0;6.0;766.7268333333333;;89.73805555555556;594.3474444444444;;0.0;;673.1222222222223;;591.3791111111111;;389.5670555555556;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2005-01-01;GRFURN;;34.0;6.0;767.6280555555555;;96.95366666666666;1287.8950555555555;;373.8277777777778;;1236.2166666666667;;1335.8127222222222;;917.2655555555555;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2005-06-30;GRFURN;;34.0;6.0;766.1407222222222;;85.19161111111111;645.2287222222222;;0.0;;784.8777777777777;;643.9673888888889;;403.7847777777778;;;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2006-01-01;GRFURN;;34.0;6.0;767.1244444444444;672.23;92.86850000000001;827.2721111111111;329.0;59.05555555555556;;842.9777777777778;;875.1071666666667;;609.3113888888889;16.235394444444445;6.027661111111112;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2006-06-30;GRFURN;;34.0;6.0;762.3193888888889;672.6482926829269;58.807;536.9223333333333;937.4878048780488;0.0;;995.1777777777778;;532.828;;352.467;13.49794382022472;6.969753932584269;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2007-01-01;GRFURN;;34.0;6.0;767.0450000000001;671.8033333333333;92.68538888888888;1336.1247222222223;666.8421052631579;132.0388888888889;;790.9666666666667;;1389.603888888889;;1005.001;16.419455555555555;6.176863888888889;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2007-06-30;GRFURN;;34.0;6.0;764.6072222222222;672.3044886363637;74.07866666666666;467.70494444444444;875.3820224719101;0.0;;875.7166666666667;;462.6791666666667;;326.9685;14.6475;7.184100555555555;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2008-01-01;GRFURN;;34.0;6.0;766.1979444444445;672.0267630057804;86.21883333333334;1192.944611111111;694.3657142857143;80.76666666666667;;772.7666666666667;;1241.2245555555555;;884.2584444444444;16.20382777777778;6.296987777777777;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2008-06-29;GRFURN;;34.0;6.0;765.5188333333334;672.3812222222222;80.51566666666666;624.2923888888889;823.0777777777778;0.0;;823.9388888888889;0.0;636.5802777777777;;418.5173888888889;15.17003888888889;7.421106666666666;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2009-01-01;GRFURN;;34.0;6.0;767.6440555555555;672.8693333333333;97.09366666666666;1493.5183333333332;928.5833333333334;438.52222222222224;;1371.2777777777778;0.0;1545.0693888888889;;1064.1595;16.567629213483148;6.456269101123595;
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;FURNAS;2009-06-30;GRFURN;;34.0;6.0;766.4033999999999;672.4764804469273;87.12611111111111;809.6913888888889;833.8876404494382;43.31666666666667;;876.9611111111111;0.0;810.9741666666667;;551.4270555555555;15.52286111111111;7.579955;
