posto,ar_coef_1,inflow_fourier_coef_1,inflow_fourier_coef_2,inflow_fourier_coef_3,inflow_fourier_coef_4,inflow_fourier_coef_5,inflow_fourier_coef_6,inflow_fourier_coef_7,std_fourier_coef_1,std_fourier_coef_2,std_fourier_coef_3,std_fourier_coef_4,std_fourier_coef_5,std_fourier_coef_6,std_fourier_coef_7,sq_error,normalized_sq_error_mean,normalized_sq_error_max,residuals_mean,residuals_std,residuals_kurtosis,residuals_ks_stats,residuals_ks_p,period_1_mean,period_2_mean,period_3_mean,period_4_mean,period_5_mean,period_6_mean,period_7_mean,period_8_mean,period_9_mean,period_10_mean,period_11_mean,period_12_mean,period_13_mean,period_14_mean,period_15_mean,period_16_mean,period_17_mean,period_18_mean,period_19_mean,period_20_mean,period_21_mean,period_22_mean,period_23_mean,period_24_mean,period_25_mean,period_26_mean,period_27_mean,period_28_mean,period_29_mean,period_30_mean,period_31_mean,period_32_mean,period_33_mean,period_34_mean,period_35_mean,period_36_mean,period_37_mean,period_38_mean,period_39_mean,period_40_mean,period_41_mean,period_42_mean,period_43_mean,period_44_mean,period_45_mean,period_46_mean,period_47_mean,period_48_mean,period_49_mean,period_50_mean,period_51_mean,period_52_mean,period_1_std,period_2_std,period_3_std,period_4_std,period_5_std,period_6_std,period_7_std,period_8_std,period_9_std,period_10_std,period_11_std,period_12_std,period_13_std,period_14_std,period_15_std,period_16_std,period_17_std,period_18_std,period_19_std,period_20_std,period_21_std,period_22_std,period_23_std,period_24_std,period_25_std,period_26_std,period_27_std,period_28_std,period_29_std,period_30_std,period_31_std,period_32_std,period_33_std,period_34_std,period_35_std,period_36_std,period_37_std,period_38_std,period_39_std,period_40_std,period_41_std,period_42_std,period_43_std,period_44_std,period_45_std,period_46_std,period_47_std,period_48_std,period_49_std,period_50_std,period_51_std,period_52_std,period_1_kurtosis,period_2_kurtosis,period_3_kurtosis,period_4_kurtosis,period_5_kurtosis,period_6_kurtosis,period_7_kurtosis,period_8_kurtosis,period_9_kurtosis,period_10_kurtosis,period_11_kurtosis,period_12_kurtosis,period_13_kurtosis,period_14_kurtosis,period_15_kurtosis,period_16_kurtosis,period_17_kurtosis,period_18_kurtosis,period_19_kurtosis,period_20_kurtosis,period_21_kurtosis,period_22_kurtosis,period_23_kurtosis,period_24_kurtosis,period_25_kurtosis,period_26_kurtosis,period_27_kurtosis,period_28_kurtosis,period_29_kurtosis,period_30_kurtosis,period_31_kurtosis,period_32_kurtosis,period_33_kurtosis,period_34_kurtosis,period_35_kurtosis,period_36_kurtosis,period_37_kurtosis,period_38_kurtosis,period_39_kurtosis,period_40_kurtosis,period_41_kurtosis,period_42_kurtosis,period_43_kurtosis,period_44_kurtosis,period_45_kurtosis,period_46_kurtosis,period_47_kurtosis,period_48_kurtosis,period_49_kurtosis,period_50_kurtosis,period_51_kurtosis,period_52_kurtosis,period_1_ks_stats,period_2_ks_stats,period_3_ks_stats,period_4_ks_stats,period_5_ks_stats,period_6_ks_stats,period_7_ks_stats,period_8_ks_stats,period_9_ks_stats,period_10_ks_stats,period_11_ks_stats,period_12_ks_stats,period_13_ks_stats,period_14_ks_stats,period_15_ks_stats,period_16_ks_stats,period_17_ks_stats,period_18_ks_stats,period_19_ks_stats,period_20_ks_stats,period_21_ks_stats,period_22_ks_stats,period_23_ks_stats,period_24_ks_stats,period_25_ks_stats,period_26_ks_stats,period_27_ks_stats,period_28_ks_stats,period_29_ks_stats,period_30_ks_stats,period_31_ks_stats,period_32_ks_stats,period_33_ks_stats,period_34_ks_stats,period_35_ks_stats,period_36_ks_stats,period_37_ks_stats,period_38_ks_stats,period_39_ks_stats,period_40_ks_stats,period_41_ks_stats,period_42_ks_stats,period_43_ks_stats,period_44_ks_stats,period_45_ks_stats,period_46_ks_stats,period_47_ks_stats,period_48_ks_stats,period_49_ks_stats,period_50_ks_stats,period_51_ks_stats,period_52_ks_stats,period_1_ks_p,period_2_ks_p,period_3_ks_p,period_4_ks_p,period_5_ks_p,period_6_ks_p,period_7_ks_p,period_8_ks_p,period_9_ks_p,period_10_ks_p,period_11_ks_p,period_12_ks_p,period_13_ks_p,period_14_ks_p,period_15_ks_p,period_16_ks_p,period_17_ks_p,period_18_ks_p,period_19_ks_p,period_20_ks_p,period_21_ks_p,period_22_ks_p,period_23_ks_p,period_24_ks_p,period_25_ks_p,period_26_ks_p,period_27_ks_p,period_28_ks_p,period_29_ks_p,period_30_ks_p,period_31_ks_p,period_32_ks_p,period_33_ks_p,period_34_ks_p,period_35_ks_p,period_36_ks_p,period_37_ks_p,period_38_ks_p,period_39_ks_p,period_40_ks_p,period_41_ks_p,period_42_ks_p,period_43_ks_p,period_44_ks_p,period_45_ks_p,period_46_ks_p,period_47_ks_p,period_48_ks_p,period_49_ks_p,period_50_ks_p,period_51_ks_p,period_52_ks_p
14 DE JULHO,0.4004668103352851,13.965351079702991,-5.14817252931325,-5.03066767315844,-1.3536206941252393,-0.7373521035612761,2.023122598907605,-1.3901751006548495,15.903144225501492,-5.214042770987352,-6.679052106025835,-3.163054940539098,-3.1378173762894486,2.5175915754388787,-0.0412157832848461,300.67198899685343,1.2416369468422521,0.06973135136355638,1.1386902816668272e-17,0.9970437987734487,37.81782855932,0.22526260404946896,3.9954986540258885e-56,13.42554924432131,12.661932735381445,12.84459597296967,13.56155280367525,14.471135471815943,14.661456414846638,15.097459746458988,14.916762202453977,14.76616849677433,14.207689948504918,14.333416907932266,13.807476078501114,14.450332094034762,14.585414780581441,16.595465267438527,17.713713185828894,19.153909935690358,21.795323407594065,23.863052372389223,28.778333163156727,31.57670860188002,33.981781593151226,34.8882957326817,37.070787783056474,37.898001959984015,38.45053542148907,38.131995945829765,36.28477898206197,35.32259144471369,33.12766088401347,33.20845975265017,33.604783599689114,33.79183108605101,34.25411850409346,35.178456931772935,35.55231359124761,38.31577039950676,39.798464543465265,42.01966625016507,42.95035976911646,41.64548947791181,41.82513968487838,40.825013450385285,35.69331276310404,32.33088322588551,29.312105288684485,26.03213403005282,22.677987263550953,19.69208463788901,16.76310296058442,15.91507728311675,14.345486801606084,12.620086131443315,11.934635853172148,11.542021516075161,11.564415106720475,12.177712808855695,11.977430675634821,12.387242492974663,13.033836764637165,13.763879144921631,14.523981474768055,16.259776653716802,17.913891719567996,20.723339542368834,23.330496801354247,26.92251962294408,31.011664798965175,33.920144461451876,38.821464745447834,41.251209883393315,44.00501810247706,45.19127554405979,46.685393584870965,46.28403462558096,45.626788230084316,44.37993276484827,42.81595001919675,39.10127073344933,37.393842926337605,36.92780047349121,36.003332830329136,35.542935528908295,37.30477896602933,38.43863589523289,41.33835138450728,45.17685193131401,48.362428564799714,50.15596483342219,53.79830706324843,54.959011689005564,56.600833076558224,53.77527082535415,53.161129032747105,49.95538995107121,45.39100269879526,41.143766863105476,35.93259242924076,31.116767371490887,26.990946983698656,22.517299898815597,18.4160335717667,15.741569979584346,13.628170127856592,-0.32159551094926786,-0.36532212906865896,-0.4682556464997381,-0.22049821159707145,-0.5605876558473127,-0.319013061612906,-0.39213847426968523,-0.5120140586682939,-0.4949804721537854,-0.44438003365241036,-0.8128190276888314,-0.39859209277757596,-0.5518489384968259,-0.3643272248898055,-0.2949681139589103,-0.601957475258787,-0.6286121573674189,-0.2252245017917499,-0.5632857228463296,-0.29797468195051596,-0.4104931901881701,-0.3517776118766965,-0.5300614695844982,-0.3257816113830406,-0.3674922091027521,-0.4127109804745502,-0.6258032486566555,-0.4358726185513403,-0.5930295378205988,-0.22316915578221003,-0.06236980849674114,-0.33850644272505287,-0.4711147601630344,-0.6339271131030473,-0.570600897442758,-0.3886463169414338,-0.5081746697893846,-0.4247445689708495,-0.4212975312282607,-0.4526408345741531,-0.32860722987017293,-0.18396359621818584,-0.3965372356844037,-0.48317923394785917,-0.5366425107527156,-0.3483974318199048,-0.4363180417542082,-0.39910628619266475,-0.6417484744676897,-0.5118109426845597,-0.4675111318199707,-0.232704963482613,0.4374999999999994,0.45993589743589675,0.5272435897435891,0.509615384615384,0.5432692307692301,0.621794871794871,0.6826923076923069,0.4895833333333327,0.4759615384615378,0.5689102564102555,0.6578525641025631,0.6322115384615374,0.6578525641025632,0.7123397435897427,0.7283653846153835,0.7572115384615377,0.6570512820512812,0.6602564102564095,0.733974358974358,0.6474358974358967,0.6498397435897426,0.6874999999999992,0.8116987179487173,0.6586538461538453,0.5881410256410249,0.5504807692307684,0.7243589743589736,0.6177884615384606,0.5128205128205122,0.5184294871794866,0.7027243589743581,0.8509615384615374,0.7443910256410246,0.6506410256410249,0.8509615384615375,0.6386217948717938,0.8124999999999989,0.6097756410256402,0.5889423076923068,0.622596153846153,0.6706730769230761,0.6225961538461529,0.6690705128205118,0.657852564102563,0.70352564102564,0.6402243589743579,0.6105769230769221,0.671474358974358,0.5881410256410248,0.6282051282051271,0.5368589743589736,0.44310897435897384,1.1529067316084582,1.0241265975519158,0.7468742949346471,0.8296997131480097,0.7174376320891558,0.5171586654887542,0.3459832118824335,0.9241230425171421,0.948018857625687,0.6494958912757536,0.31888749530856564,0.39328647055135474,0.3456956632781853,0.22722296090918492,0.19526614563914912,0.1618310069997512,0.3398170582815782,0.3339593674727022,0.1872861440015219,0.3859717470183908,0.36926109084693043,0.28343611273871755,0.12293185750830535,0.35874840621400134,0.565037778591701,0.6812827945530577,0.23223319564314124,0.45882296401612305,0.831288859453108,0.7795993198047197,0.27803843444261284,0.09526016323471848,0.17785816509795271,0.3714245823076651,0.08296296211069965,0.3823513324691925,0.1169538965041521,0.4561649480895451,0.5106151285728848,0.4363375691264521,0.3366843818611911,0.44522975544907617,0.34399449381916775,0.33637221581919124,0.2531674964438732,0.39666960907548904,0.4727680384339192,0.2944931079618187,0.5319661384675465,0.4096308942542995,0.7188473681422076,1.126252604344343
A. VERMELHA,0.7407057019273574,229.25270220005652,87.57159095875798,87.04245671587012,35.97487846452744,21.63767538907433,12.90161018741496,-2.010824270626017,100.18810289517654,39.69664529438831,47.66235354268778,20.91308337809385,7.4054173343170335,15.676261500902443,-3.3107275541127628,6184.147372039842,0.3430247463533723,0.06447252565090253,2.846725704167068e-17,0.6729116449503899,4.32109845765953,0.0982374749924112,6.174216568453426e-11,643.8434702053244,683.9262110019697,724.1730911717202,755.9854087609192,776.4964180194008,777.2101621140298,773.4075286042289,758.7986340917652,727.4327088729024,697.0241601574,658.2748488839858,619.3779822759456,577.7154413075089,541.8693493405638,504.7601976888439,469.6558588019828,443.63392940504065,423.99847929531023,409.00578107660857,388.9121182124943,375.93181280177527,370.34187991531206,360.49829378388006,347.9789101490242,338.9022727515016,328.26959278218186,318.6150915139297,306.988486305635,292.92529262451444,280.0776271426168,269.2776438353033,259.64187595954195,252.4785375742748,248.89730473279724,243.67582249363883,244.2792427638269,246.05861381268832,248.27445274105318,251.6310584930746,255.6528739016331,264.3393961906748,275.034415355954,284.8720037895286,297.39991422975646,319.4161359846936,344.81430606460555,374.63448498806235,411.2859332854654,451.0289100137076,500.71538923405706,546.699300519296,594.3471223727042,285.15360508740986,321.82077536422173,353.5676526607464,368.2870882520843,377.0473017853835,378.19486248830003,385.67215771084994,372.0975571679897,352.70452232769134,324.87417980577,299.3326035749786,267.48942472360017,246.67281729417041,223.76398297445903,201.34786247090398,184.0932509701158,172.6321493154095,166.43409784611623,164.55840947350177,156.86392214266925,155.71779579731353,155.22368577451073,154.90839927063362,146.38778069707024,139.76234423843573,134.3667303697326,121.12249914388201,113.32798268998322,104.79401698105758,93.98124530075225,88.13177539640189,83.97240279226652,83.44880812829436,88.5305106550769,96.91484632529722,103.89005950780648,111.02098690225435,117.52333265687166,124.49640437954801,129.20856343507407,134.07175003079914,135.488648146155,134.92601959301166,137.0660120344999,137.1492656589679,142.04950373607474,150.58108428271396,161.11094238803653,176.91716513298888,200.86617830011235,230.37391666598697,260.84290990139704,-0.19790487630353412,-0.3656579065449995,-0.3561131301034916,-0.33880942950703774,-0.5766063234134173,-0.3406968570877013,-0.44281620703589253,-0.48335147322376637,-0.514874115254964,-0.7060523545647376,-0.33375583506230205,-0.5407863747216304,-0.6885323205682619,-0.7613403502475665,-0.4456246192705516,-0.357346699039105,-0.5390025121503256,-0.33184465855900447,-0.25678083940400787,-0.23572866689218183,-0.259558023668341,-0.6108822847803235,-0.5730608530829663,-0.40570262014029945,-0.43667819547021947,-0.4397649843901304,-0.5420769583429838,-0.6735625109959855,-0.7388692699416934,-0.6933416312193633,-0.2677396225289754,-0.23143644341369868,-0.2809165277435688,-0.3734446165610087,-0.583901859081142,-0.5019234230456937,-0.6379100333945774,-0.585146058754645,-0.451536848975203,-0.5764156689378446,-0.4496001599838733,-0.49625944035311964,-0.39200150547905777,-0.3489498986442403,-0.38051654809377233,-0.44370236326212864,-0.4628022822298979,-0.18946435305890863,-0.2044136266673199,-0.266749092543016,-0.4515642135880684,-0.4234325547256118,0.43749999999999956,0.40224358974358937,0.42548076923076883,0.40304487179487136,0.3685897435897432,0.4038461538461533,0.576121794871794,0.42708333333333276,0.3862179487179483,0.5288461538461533,0.45993589743589686,0.4415064102564098,0.4599358974358969,0.4270833333333328,0.4687499999999994,0.3701923076923072,0.4014423076923072,0.47676282051282004,0.5192307692307687,0.44391025641025583,0.4366987179487174,0.3934294871794867,0.40064102564102505,0.3934294871794868,0.49839743589743524,0.4366987179487173,0.6145833333333325,0.4591346153846148,0.3445512820512816,0.3333333333333329,0.36137820512820457,0.4278846153846148,0.40705128205128155,0.447115384615384,0.49198717948717885,0.42307692307692263,0.5528846153846145,0.5488782051282044,0.41105769230769185,0.40384615384615347,0.396634615384615,0.49118589743589675,0.45833333333333276,0.5793269230769224,0.5336538461538455,0.41105769230769185,0.49278846153846106,0.4174679487179483,0.46955128205128144,0.4663461538461533,0.5961538461538454,0.5937499999999991,1.1294110267097068,1.2987343913208462,1.1858176524647461,1.287424604868554,1.4213436242051947,1.2852455040827175,0.6382254951281139,1.1979435896180544,1.3646954156962228,0.7891731395463308,1.024630851357749,1.129713765816722,1.0506983917107582,1.1785898609887218,0.9994441722887982,1.4273190283675032,1.2999764153817066,0.9919737149969019,0.8395526087636308,1.1112422311617847,1.1273223000942618,1.3176602586353972,1.3152263267946334,1.349668687997492,0.8892392264437577,1.1529787333478478,0.5161261977397134,1.05236991586252,1.5521253896289677,1.5824730273435024,1.4677804903525118,1.1674258760563432,1.2686560110679215,1.0926036674789603,0.9144527599168726,1.1948457062930387,0.6576794420470414,0.7279073519014921,1.2343705481633167,1.2958716181030734,1.318040817648589,0.9119241300538152,1.0515613342721382,0.5941944939920311,0.7764256857184181,1.2491231960823057,0.9371730429744414,1.2202325604622966,0.9987080189431496,1.0130546881899176,0.5609245918848742,0.5442503066041672
AIMORES,0.8535436425515323,137.36641747506548,40.37821708503302,98.42208530557991,4.8547101852045955,46.3603769808407,-10.08241541358866,23.488817786672683,114.30782171084947,24.60367510160247,104.81230094720641,1.3920698322974765,53.49458018618658,-10.428316007472658,30.55607823335064,9939.97503215022,0.7257918293419443,0.05795515396160435,4.554761126667309e-17,0.5645097973564057,16.827134793643758,0.16774241078931418,3.654937220330889e-31,572.965498036144,578.7927821367832,571.5198117932422,538.5279652326517,505.3766617847911,476.870989767455,436.46893770235414,392.3655948393899,360.0544377338015,329.13004886266646,306.787224356458,290.8129573929462,276.71683089523526,270.3025678680946,259.68798031909637,250.51478394438755,240.5308223240457,230.84273230114374,218.0414339196742,201.7132393726975,186.31636342723638,168.75230855272144,153.13088192473225,138.7189310572374,128.7402576664849,121.61751973358656,119.0533384493572,120.65169054332044,123.69252309995514,130.90517918917533,136.5264688929506,137.9320341129883,135.39152980048559,128.89683526099043,119.11880727534978,107.68106686883453,93.96387689430475,84.1356222217797,78.22232819219144,78.44554431002508,86.88745862430318,106.5351101584128,136.70980330046888,181.07715132640388,233.19437951223355,293.1692628058318,351.73391391706934,415.38787284373905,465.3353445021624,516.7103158908124,549.6708594548217,577.0247025272597,618.9006923110146,608.6163493408794,585.4924635868057,545.4340874745519,495.97543331351136,444.29021056775923,386.6014243967179,337.47675857579287,291.16757341396897,256.2092134480566,233.57308202741805,213.78761157474145,202.73787549082184,195.98866042094906,196.1934974457376,195.30807252748303,191.9763876111895,182.74366039973305,170.78357885934665,155.9965489554774,138.33547552932913,118.1293830520675,100.63113864171446,85.52996398429649,74.02092626080801,68.01615421080675,67.62358457166918,70.92338545911872,77.67580974583005,89.89064805486692,99.76644862240278,108.61872779715391,111.92534114116205,111.4385822126309,102.67747649903369,89.51975337993558,76.73865667708736,64.68453480420068,55.89011418803961,53.83150712415136,60.89952674290078,82.60580925126176,116.87211435617307,164.9204812633878,222.19097315218784,292.6491483469659,365.8824841941024,436.0962669642776,499.0896128212955,553.2206359907747,589.7596841624244,624.652719432608,-0.5531855592579733,-0.46911865032363137,-0.5552670543186536,-0.5943047816168536,-0.5792370150688917,-0.49874751762353553,-0.41720255985350485,-0.4285907038845385,-0.6335817761633236,-0.46890196368635734,-0.8292542704520193,-0.5053062729208976,-0.6306475532082025,-0.5730994163649062,-0.495185177835694,-0.4552545757749499,-0.4501610770157717,-0.7282811091872162,-0.8326183314936352,-0.5415362569001761,-0.6011402535087831,-0.3798685291178334,-0.5092278020850339,-0.596775961847519,-0.31434176635973765,-0.47596210239587877,-0.45022179893798464,-0.41824481207385455,-0.6117965746659829,-0.6657737082569773,-0.46026824419374623,-0.15972355027060003,-0.33720322622768395,-0.450318816431873,-0.5163673526525335,-0.5494833825688986,-0.48213216430020456,-0.5751806622487057,-0.16814586189323472,-0.4836030943715427,-0.3927256494829634,-0.4981646679987223,-0.5463340464837427,-0.32809833220201934,-0.45376918569097097,-0.23577585194973305,-0.3445135888100352,-0.45340133331639615,-0.5421992606062029,-0.5750744637270803,-0.540009663306903,-0.5672531313881829,0.4751602564102559,0.5801282051282045,0.5673076923076916,0.5697115384615378,0.5737179487179479,0.5993589743589736,0.6201923076923066,0.5985576923076918,0.5552884615384608,0.46153846153846095,0.4863782051282045,0.5048076923076916,0.41506410256410214,0.4487179487179482,0.46394230769230715,0.44150641025640963,0.4719551282051277,0.47195512820512764,0.5008012820512815,0.49439102564102494,0.4439102564102559,0.38782051282051233,0.4022435897435893,0.4270833333333328,0.4551282051282046,0.48397435897435837,0.5056089743589737,0.5056089743589737,0.5040064102564097,0.49599358974358915,0.509615384615384,0.5705128205128198,0.6017628205128196,0.561698717948717,0.5136217948717943,0.4615384615384609,0.42147435897435853,0.40785256410256365,0.44791666666666613,0.44230769230769196,0.45192307692307637,0.4431089743589738,0.46874999999999933,0.5641025641025634,0.5512820512820505,0.6001602564102559,0.575320512820512,0.6450320512820505,0.5809294871794866,0.6201923076923068,0.5336538461538456,0.636217948717948,0.968604919079903,0.5904023554203012,0.6321665511828082,0.5924866087109822,0.5989377030875991,0.4956441152029598,0.4322593997757668,0.5379368736573535,0.6524153098975626,1.0213998177363495,0.9218257953937676,0.8281707374340267,1.2310141864052229,1.0854955873374197,1.0047559740325696,1.1308169436507354,0.9845490637452293,0.9760149242576106,0.8799742089331348,0.8957143486462813,1.0923456808093883,1.3595548191298201,1.2989781756067635,1.1750680867602716,1.063039389348584,0.9341998946165548,0.8351963367910478,0.829341202795823,0.8498224982780251,0.8806277402975465,0.8356903081393559,0.6019274364557426,0.5049544176576015,0.6204829915470746,0.8233604626632852,1.037145887360115,1.2122230130666032,1.2770979999979275,1.0748856220102432,1.1182462657330983,1.0677370628586793,1.1054319534225532,0.9885375950968596,0.6438908562450264,0.6634342428218721,0.5621233043026486,0.5860977754653423,0.39965185795480096,0.5684456673291644,0.44300285215065976,0.7565006639848949,0.4198897634135887
B. BONITA,0.6004328414875825,285.90337499492426,104.55810699649204,132.95190852420288,55.23593660463044,55.777522116737956,37.993145077659804,-4.025398012538865,155.69555524422375,51.961795822398,77.27358818946564,16.769376403025213,52.673789638385145,40.49335503978143,10.281607015591707,19317.451570551006,0.4861335941964678,0.08149620391789672,-5.693451408334136e-18,0.8365700112264903,12.756903845444516,0.14639271616446892,8.310630847441047e-24,932.5289296521921,988.1243090690764,1046.316305407164,1075.860220467869,1091.954980278101,1073.8255876273063,1037.899949955076,1000.1711082636214,940.2064806338755,863.429468268388,780.8734701895008,707.0524317571903,634.2511057559154,575.914289162875,522.3840231658955,488.40281110241136,462.2266001340537,448.8211083146299,450.1238783587157,454.08930888075673,462.78579586607947,469.2252258800979,471.45349394651777,454.2417157876561,451.0745270871599,429.4170637081258,404.3293763215134,373.59648726083225,341.9441202081505,317.402964575253,297.2833098885768,285.4206958331904,280.20681166817013,279.2833647502881,275.526659103265,282.42434958346274,295.43516527723517,298.54896291648265,306.69940958897945,309.9263404404284,316.36185079564854,329.3696823658275,341.6041800089223,361.31142268716604,381.58011293252247,417.4573874962454,462.7309159418773,518.5475313626526,580.9198777160705,661.3321211807274,744.2256654832613,825.4882081086147,592.1789490575278,628.2227088833531,660.0146323662085,676.4369338935849,658.7709549009903,635.9129546311702,590.225354784608,545.6362034715498,475.49916466034375,420.8122143640591,346.1017794000741,295.4616526029337,262.7667676091628,230.42250077581312,213.0214802221959,220.02692760893947,234.41702043939463,251.8634258719361,271.2800506969192,291.95552539855373,319.7054909029057,322.7355569129554,317.8917814953089,325.9757244901432,299.36939828990484,273.22507289325364,241.24200807148299,210.84058139924605,169.78207537271143,148.66353452647422,129.6852728614485,121.23018731770331,118.38002537747687,122.91717254045102,133.3568404747123,144.78897878673837,157.48609854258325,167.98458491811706,178.25251540404741,183.2672850040683,182.83378989194037,186.69763729911227,185.37810800931322,190.04711005176054,203.20798695306868,226.81811183950146,256.9788494533378,298.82296635906266,353.19826487151494,408.93988612556154,465.28927102190704,537.7073740653857,-0.48577516617744265,-0.5579585293909293,-0.5679295324382838,-0.5750068682109261,-0.369877417315459,-0.5474998796761359,-0.6670887003567814,-0.42355058548375313,-0.3564487326648884,-0.42062127884554457,-0.3334124434746679,-0.5742743270001356,-0.4618144878064472,-0.3943194234623081,-0.38547772076447645,-0.5310304819863829,-0.7339466807883844,-0.5502238871224899,-0.3388656457368393,-0.6308841188748601,-0.6313309241755728,-0.30049272466672516,-0.3710701805842547,-0.3541236751379955,-0.4357002055236926,-0.3211703767052027,-0.41135037945141845,-0.7983684617086653,-0.564994775151588,-0.4073581447717956,-0.4874765271448173,-0.5713629528410261,-0.31781307574607814,-0.5665218419754557,-0.6931139367200382,-0.46941013470278686,-0.7393105335687654,-0.45018223569549315,-0.6742290982861475,-0.6913864290340794,-0.23907098586897585,-0.4558192967022223,-0.5352185575908186,-0.5217773967640171,-0.32081389374762753,-0.6200698410858487,-0.4068925218082538,-0.2575526102161215,-0.1686942277024613,-0.20759812599429978,-0.3771982846803135,-0.5829008625335106,0.49198717948717885,0.41907051282051233,0.43669871794871745,0.3910256410256407,0.3749999999999996,0.429487179487179,0.3958333333333329,0.43108974358974306,0.5825320512820504,0.4535256410256405,0.4014423076923072,0.44150641025640974,0.44551282051282004,0.4374999999999995,0.5024038461538456,0.4679487179487174,0.4599358974358968,0.5777243589743583,0.6754807692307686,0.6915064102564095,0.6282051282051273,0.5520833333333326,0.5432692307692298,0.6225961538461531,0.6987179487179478,0.6626602564102554,0.5729166666666661,0.47676282051281993,0.42307692307692263,0.4046474358974355,0.4214743589743585,0.4118589743589739,0.4999999999999994,0.4759615384615379,0.5897435897435889,0.41826923076923034,0.7524038461538454,0.7379807692307683,0.5600961538461531,0.4182692307692304,0.4230769230769226,0.41746794871794823,0.40144230769230727,0.4543269230769225,0.509615384615384,0.4198717948717944,0.4519230769230764,0.4807692307692302,0.4863782051282045,0.6322115384615375,0.7027243589743581,0.6025641025641019,0.9243324283251582,1.222465547459201,1.128297815001076,1.3294578964822268,1.418353497490128,1.1754731058624979,1.3286703353803138,1.1748235918054224,0.5910208982187322,1.0964590749045557,1.2899403583776898,1.1163883972245514,1.1042814242391996,1.1548503801085002,0.8755903424086076,1.025627631542672,1.0506936540235678,0.6058189531516557,0.35481507807520596,0.32951298502373577,0.4125403758809207,0.6506161085009956,0.7060985072273703,0.4339196198611783,0.2994394754611269,0.3546704084511833,0.6211822077788919,0.9630137586276858,1.1866385175875893,1.2873444031792676,1.213504117936333,1.2212058844003677,0.9053985519370598,0.9850003074725288,0.5363063629097201,1.2167579998326392,0.22783977555656537,0.22559636961040178,0.6647266841781239,1.2249802410931778,1.2138038390847523,1.2366382740243598,1.3025816211208516,1.063352275681877,0.8832886365030774,1.2160807514496064,1.0609268463427386,0.9665375648423999,0.9155587506728216,0.4644327167251722,0.28229403992056107,0.5341166464243764
